date,authority,alpha_3,alpha_2,population_2018,cases,deaths
2020-01-30,Ecuador,ECU,EC,17084357.0,0,0
2020-01-29,Ecuador,ECU,EC,17084357.0,0,0
2020-01-28,Ecuador,ECU,EC,17084357.0,0,0
2020-01-27,Ecuador,ECU,EC,17084357.0,0,0
2020-01-26,Ecuador,ECU,EC,17084357.0,0,0
2020-01-25,Ecuador,ECU,EC,17084357.0,0,0
2020-01-24,Ecuador,ECU,EC,17084357.0,0,0
2020-01-23,Ecuador,ECU,EC,17084357.0,0,0
2020-01-22,Ecuador,ECU,EC,17084357.0,0,0
2020-01-21,Ecuador,ECU,EC,17084357.0,0,0
2020-01-20,Ecuador,ECU,EC,17084357.0,0,0
2020-01-19,Ecuador,ECU,EC,17084357.0,0,0
2020-01-18,Ecuador,ECU,EC,17084357.0,0,0
2020-01-17,Ecuador,ECU,EC,17084357.0,0,0
2020-01-16,Ecuador,ECU,EC,17084357.0,0,0
2020-01-15,Ecuador,ECU,EC,17084357.0,0,0
2020-01-14,Ecuador,ECU,EC,17084357.0,0,0
2020-01-13,Ecuador,ECU,EC,17084357.0,0,0
2020-01-12,Ecuador,ECU,EC,17084357.0,0,0
2020-01-11,Ecuador,ECU,EC,17084357.0,0,0
2020-01-10,Ecuador,ECU,EC,17084357.0,0,0
2020-01-09,Ecuador,ECU,EC,17084357.0,0,0
2020-01-08,Ecuador,ECU,EC,17084357.0,0,0
2020-01-07,Ecuador,ECU,EC,17084357.0,0,0
2020-01-06,Ecuador,ECU,EC,17084357.0,0,0
2020-01-05,Ecuador,ECU,EC,17084357.0,0,0
2020-01-04,Ecuador,ECU,EC,17084357.0,0,0
2020-01-03,Ecuador,ECU,EC,17084357.0,0,0
2020-01-02,Ecuador,ECU,EC,17084357.0,0,0
2020-01-01,Ecuador,ECU,EC,17084357.0,0,0
2019-12-31,Ecuador,ECU,EC,17084357.0,0,0
2020-04-27,Egypt,EGY,EG,98423595.0,0,0
2020-04-26,Egypt,EGY,EG,98423595.0,227,13
2020-04-25,Egypt,EGY,EG,98423595.0,433,18
2020-04-24,Egypt,EGY,EG,98423595.0,169,12
2020-04-23,Egypt,EGY,EG,98423595.0,0,0
2020-04-22,Egypt,EGY,EG,98423595.0,157,14
2020-04-21,Egypt,EGY,EG,98423595.0,189,11
2020-04-20,Egypt,EGY,EG,98423595.0,112,15
2020-04-19,Egypt,EGY,EG,98423595.0,188,19
2020-04-18,Egypt,EGY,EG,98423595.0,171,9
2020-04-17,Egypt,EGY,EG,98423595.0,168,13
2020-04-16,Egypt,EGY,EG,98423595.0,155,5
2020-04-15,Egypt,EGY,EG,98423595.0,160,14
2020-04-14,Egypt,EGY,EG,98423595.0,125,5
2020-04-13,Egypt,EGY,EG,98423595.0,126,13
2020-04-12,Egypt,EGY,EG,98423595.0,145,11
2020-04-11,Egypt,EGY,EG,98423595.0,95,17
2020-04-10,Egypt,EGY,EG,98423595.0,139,15
2020-04-09,Egypt,EGY,EG,98423595.0,238,18
2020-04-08,Egypt,EGY,EG,98423595.0,249,7
2020-04-07,Egypt,EGY,EG,98423595.0,3,7
2020-04-06,Egypt,EGY,EG,98423595.0,85,5
2020-04-05,Egypt,EGY,EG,98423595.0,206,14
2020-04-04,Egypt,EGY,EG,98423595.0,0,0
2020-04-03,Egypt,EGY,EG,98423595.0,69,6
2020-04-02,Egypt,EGY,EG,98423595.0,54,5
2020-04-01,Egypt,EGY,EG,98423595.0,47,1
2020-03-31,Egypt,EGY,EG,98423595.0,33,4
2020-03-30,Egypt,EGY,EG,98423595.0,40,6
2020-03-29,Egypt,EGY,EG,98423595.0,41,6
2020-03-28,Egypt,EGY,EG,98423595.0,39,3
2020-03-27,Egypt,EGY,EG,98423595.0,14,0
2020-03-26,Egypt,EGY,EG,98423595.0,76,2
2020-03-25,Egypt,EGY,EG,98423595.0,39,5
2020-03-24,Egypt,EGY,EG,98423595.0,33,4
2020-03-23,Egypt,EGY,EG,98423595.0,9,2
2020-03-22,Egypt,EGY,EG,98423595.0,29,1
2020-03-21,Egypt,EGY,EG,98423595.0,46,1
2020-03-20,Egypt,EGY,EG,98423595.0,14,0
2020-03-19,Egypt,EGY,EG,98423595.0,30,2
2020-03-18,Egypt,EGY,EG,98423595.0,40,2
2020-03-17,Egypt,EGY,EG,98423595.0,16,0
2020-03-16,Egypt,EGY,EG,98423595.0,17,0
2020-03-15,Egypt,EGY,EG,98423595.0,0,0
2020-03-14,Egypt,EGY,EG,98423595.0,13,0
2020-03-13,Egypt,EGY,EG,98423595.0,20,1
2020-03-12,Egypt,EGY,EG,98423595.0,1,0
2020-03-11,Egypt,EGY,EG,98423595.0,4,0
2020-03-10,Egypt,EGY,EG,98423595.0,6,0
2020-03-09,Egypt,EGY,EG,98423595.0,34,1
2020-03-07,Egypt,EGY,EG,98423595.0,12,0
2020-03-06,Egypt,EGY,EG,98423595.0,1,0
2020-03-02,Egypt,EGY,EG,98423595.0,1,0
2020-03-01,Egypt,EGY,EG,98423595.0,0,0
2020-02-29,Egypt,EGY,EG,98423595.0,0,0
2020-02-28,Egypt,EGY,EG,98423595.0,0,0
2020-02-27,Egypt,EGY,EG,98423595.0,0,0
2020-02-26,Egypt,EGY,EG,98423595.0,0,0
2020-02-25,Egypt,EGY,EG,98423595.0,0,0
2020-02-24,Egypt,EGY,EG,98423595.0,0,0
2020-02-23,Egypt,EGY,EG,98423595.0,0,0
2020-02-22,Egypt,EGY,EG,98423595.0,0,0
2020-02-21,Egypt,EGY,EG,98423595.0,0,0
2020-02-20,Egypt,EGY,EG,98423595.0,0,0
2020-02-19,Egypt,EGY,EG,98423595.0,0,0
2020-02-18,Egypt,EGY,EG,98423595.0,0,0
2020-02-17,Egypt,EGY,EG,98423595.0,0,0
2020-02-16,Egypt,EGY,EG,98423595.0,0,0
2020-02-15,Egypt,EGY,EG,98423595.0,1,0
2020-02-14,Egypt,EGY,EG,98423595.0,0,0
2020-02-13,Egypt,EGY,EG,98423595.0,0,0
2020-02-12,Egypt,EGY,EG,98423595.0,0,0
2020-02-11,Egypt,EGY,EG,98423595.0,0,0
2020-02-10,Egypt,EGY,EG,98423595.0,0,0
2020-02-09,Egypt,EGY,EG,98423595.0,0,0
2020-02-08,Egypt,EGY,EG,98423595.0,0,0
2020-02-07,Egypt,EGY,EG,98423595.0,0,0
2020-02-06,Egypt,EGY,EG,98423595.0,0,0
2020-02-05,Egypt,EGY,EG,98423595.0,0,0
2020-02-04,Egypt,EGY,EG,98423595.0,0,0
2020-02-03,Egypt,EGY,EG,98423595.0,0,0
2020-02-02,Egypt,EGY,EG,98423595.0,0,0
2020-02-01,Egypt,EGY,EG,98423595.0,0,0
2020-01-31,Egypt,EGY,EG,98423595.0,0,0
2020-01-30,Egypt,EGY,EG,98423595.0,0,0
2020-01-29,Egypt,EGY,EG,98423595.0,0,0
2020-01-28,Egypt,EGY,EG,98423595.0,0,0
2020-01-27,Egypt,EGY,EG,98423595.0,0,0
2020-01-26,Egypt,EGY,EG,98423595.0,0,0
2020-01-25,Egypt,EGY,EG,98423595.0,0,0
2020-01-24,Egypt,EGY,EG,98423595.0,0,0
2020-01-23,Egypt,EGY,EG,98423595.0,0,0
2020-01-22,Egypt,EGY,EG,98423595.0,0,0
2020-01-21,Egypt,EGY,EG,98423595.0,0,0
2020-01-20,Egypt,EGY,EG,98423595.0,0,0
2020-01-19,Egypt,EGY,EG,98423595.0,0,0
2020-01-18,Egypt,EGY,EG,98423595.0,0,0
2020-01-17,Egypt,EGY,EG,98423595.0,0,0
2020-01-16,Egypt,EGY,EG,98423595.0,0,0
2020-01-15,Egypt,EGY,EG,98423595.0,0,0
2020-01-14,Egypt,EGY,EG,98423595.0,0,0
2020-01-13,Egypt,EGY,EG,98423595.0,0,0
2020-01-12,Egypt,EGY,EG,98423595.0,0,0
2020-01-11,Egypt,EGY,EG,98423595.0,0,0
2020-01-10,Egypt,EGY,EG,98423595.0,0,0
2020-01-09,Egypt,EGY,EG,98423595.0,0,0
2020-01-08,Egypt,EGY,EG,98423595.0,0,0
2020-01-07,Egypt,EGY,EG,98423595.0,0,0
2020-01-06,Egypt,EGY,EG,98423595.0,0,0
2020-01-05,Egypt,EGY,EG,98423595.0,0,0
2020-01-04,Egypt,EGY,EG,98423595.0,0,0
2020-01-03,Egypt,EGY,EG,98423595.0,0,0
2020-01-02,Egypt,EGY,EG,98423595.0,0,0
2020-01-01,Egypt,EGY,EG,98423595.0,0,0
2019-12-31,Egypt,EGY,EG,98423595.0,0,0
2020-04-27,El_Salvador,SLV,SV,6420744.0,0,0
2020-04-26,El_Salvador,SLV,SV,6420744.0,37,0
2020-04-25,El_Salvador,SLV,SV,6420744.0,11,0
2020-04-24,El_Salvador,SLV,SV,6420744.0,13,0
2020-04-23,El_Salvador,SLV,SV,6420744.0,12,1
2020-04-22,El_Salvador,SLV,SV,6420744.0,7,0
2020-04-21,El_Salvador,SLV,SV,6420744.0,17,0
2020-04-20,El_Salvador,SLV,SV,6420744.0,11,0
2020-04-19,El_Salvador,SLV,SV,6420744.0,13,0
2020-04-18,El_Salvador,SLV,SV,6420744.0,13,1
2020-04-17,El_Salvador,SLV,SV,6420744.0,5,0
2020-04-16,El_Salvador,SLV,SV,6420744.0,0,0
2020-04-15,El_Salvador,SLV,SV,6420744.0,10,0
2020-04-14,El_Salvador,SLV,SV,6420744.0,24,0
2020-04-13,El_Salvador,SLV,SV,6420744.0,7,0
2020-04-12,El_Salvador,SLV,SV,6420744.0,0,0
2020-04-11,El_Salvador,SLV,SV,6420744.0,1,0
2020-04-10,El_Salvador,SLV,SV,6420744.0,14,1
2020-04-09,El_Salvador,SLV,SV,6420744.0,25,1
2020-04-08,El_Salvador,SLV,SV,6420744.0,0,0
2020-04-07,El_Salvador,SLV,SV,6420744.0,9,1
2020-04-06,El_Salvador,SLV,SV,6420744.0,7,0
2020-04-05,El_Salvador,SLV,SV,6420744.0,6,0
2020-04-04,El_Salvador,SLV,SV,6420744.0,10,1
2020-04-03,El_Salvador,SLV,SV,6420744.0,5,0
2020-04-02,El_Salvador,SLV,SV,6420744.0,9,1
2020-04-01,El_Salvador,SLV,SV,6420744.0,0,1
2020-03-31,El_Salvador,SLV,SV,6420744.0,2,0
2020-03-30,El_Salvador,SLV,SV,6420744.0,11,0
2020-03-29,El_Salvador,SLV,SV,6420744.0,6,0
2020-03-28,El_Salvador,SLV,SV,6420744.0,0,0
2020-03-27,El_Salvador,SLV,SV,6420744.0,0,0
2020-03-26,El_Salvador,SLV,SV,6420744.0,4,0
2020-03-25,El_Salvador,SLV,SV,6420744.0,4,0
2020-03-24,El_Salvador,SLV,SV,6420744.0,2,0
2020-03-23,El_Salvador,SLV,SV,6420744.0,0,0
2020-03-22,El_Salvador,SLV,SV,6420744.0,0,0
2020-03-21,El_Salvador,SLV,SV,6420744.0,2,0
2020-03-20,El_Salvador,SLV,SV,6420744.0,0,0
2020-03-19,El_Salvador,SLV,SV,6420744.0,1,0
2020-04-27,Equatorial_Guinea,GNQ,GQ,1308974.0,44,0
2020-04-26,Equatorial_Guinea,GNQ,GQ,1308974.0,2,0
2020-04-25,Equatorial_Guinea,GNQ,GQ,1308974.0,128,0
2020-04-24,Equatorial_Guinea,GNQ,GQ,1308974.0,1,1
2020-04-23,Equatorial_Guinea,GNQ,GQ,1308974.0,4,0
2020-04-22,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-21,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-20,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-19,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-18,Equatorial_Guinea,GNQ,GQ,1308974.0,28,0
2020-04-17,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-16,Equatorial_Guinea,GNQ,GQ,1308974.0,10,0
2020-04-15,Equatorial_Guinea,GNQ,GQ,1308974.0,20,0
2020-04-14,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-13,Equatorial_Guinea,GNQ,GQ,1308974.0,3,0
2020-04-12,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-11,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-10,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-09,Equatorial_Guinea,GNQ,GQ,1308974.0,2,0
2020-04-08,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-07,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-06,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-05,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-04,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-04-03,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-02,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-04-01,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-03-31,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-30,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-03-29,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-28,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-03-27,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-03-26,Equatorial_Guinea,GNQ,GQ,1308974.0,2,0
2020-03-25,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-24,Equatorial_Guinea,GNQ,GQ,1308974.0,3,0
2020-03-23,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-22,Equatorial_Guinea,GNQ,GQ,1308974.0,2,0
2020-03-21,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-20,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-03-19,Equatorial_Guinea,GNQ,GQ,1308974.0,2,0
2020-03-18,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-17,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-16,Equatorial_Guinea,GNQ,GQ,1308974.0,0,0
2020-03-15,Equatorial_Guinea,GNQ,GQ,1308974.0,1,0
2020-04-27,Eritrea,ERI,ER,,0,0
2020-04-26,Eritrea,ERI,ER,,0,0
2020-04-25,Eritrea,ERI,ER,,0,0
2020-04-24,Eritrea,ERI,ER,,0,0
2020-04-23,Eritrea,ERI,ER,,0,0
2020-04-22,Eritrea,ERI,ER,,0,0
2020-04-21,Eritrea,ERI,ER,,0,0
2020-04-20,Eritrea,ERI,ER,,4,0
2020-04-19,Eritrea,ERI,ER,,0,0
2020-04-18,Eritrea,ERI,ER,,0,0
2020-04-17,Eritrea,ERI,ER,,0,0
2020-04-16,Eritrea,ERI,ER,,0,0
2020-04-15,Eritrea,ERI,ER,,1,0
2020-04-14,Eritrea,ERI,ER,,0,0
2020-04-13,Eritrea,ERI,ER,,0,0
2020-04-12,Eritrea,ERI,ER,,0,0
2020-04-11,Eritrea,ERI,ER,,1,0
2020-04-10,Eritrea,ERI,ER,,0,0
2020-04-09,Eritrea,ERI,ER,,2,0
2020-04-08,Eritrea,ERI,ER,,0,0
2020-04-07,Eritrea,ERI,ER,,2,0
2020-04-06,Eritrea,ERI,ER,,0,0
2020-04-05,Eritrea,ERI,ER,,7,0
2020-04-04,Eritrea,ERI,ER,,0,0
2020-04-03,Eritrea,ERI,ER,,4,0
2020-04-02,Eritrea,ERI,ER,,3,0
2020-04-01,Eritrea,ERI,ER,,3,0
2020-03-31,Eritrea,ERI,ER,,0,0
2020-03-30,Eritrea,ERI,ER,,6,0
2020-03-29,Eritrea,ERI,ER,,0,0
2020-03-28,Eritrea,ERI,ER,,0,0
2020-03-27,Eritrea,ERI,ER,,2,0
2020-03-26,Eritrea,ERI,ER,,3,0
2020-03-25,Eritrea,ERI,ER,,0,0
2020-03-24,Eritrea,ERI,ER,,0,0
2020-03-23,Eritrea,ERI,ER,,0,0
2020-03-22,Eritrea,ERI,ER,,1,0
2020-04-27,Estonia,EST,EE,1320884.0,8,3
2020-04-26,Estonia,EST,EE,1320884.0,30,0
2020-04-25,Estonia,EST,EE,1320884.0,13,1
2020-04-24,Estonia,EST,EE,1320884.0,33,1
2020-04-23,Estonia,EST,EE,1320884.0,7,1
2020-04-22,Estonia,EST,EE,1320884.0,17,3
2020-04-21,Estonia,EST,EE,1320884.0,7,0
2020-04-20,Estonia,EST,EE,1320884.0,16,2
2020-04-19,Estonia,EST,EE,1320884.0,53,0
2020-04-18,Estonia,EST,EE,1320884.0,25,2
2020-04-17,Estonia,EST,EE,1320884.0,32,1
2020-04-16,Estonia,EST,EE,1320884.0,29,4
2020-04-15,Estonia,EST,EE,1320884.0,41,3
2020-04-14,Estonia,EST,EE,1320884.0,23,3
2020-04-13,Estonia,EST,EE,1320884.0,5,1
2020-04-12,Estonia,EST,EE,1320884.0,46,0
2020-04-11,Estonia,EST,EE,1320884.0,51,0
2020-04-10,Estonia,EST,EE,1320884.0,22,0
2020-04-09,Estonia,EST,EE,1320884.0,36,3
2020-04-08,Estonia,EST,EE,1320884.0,41,2
2020-04-07,Estonia,EST,EE,1320884.0,11,4
2020-04-06,Estonia,EST,EE,1320884.0,79,2
2020-04-05,Estonia,EST,EE,1320884.0,57,1
2020-04-04,Estonia,EST,EE,1320884.0,103,1
2020-04-03,Estonia,EST,EE,1320884.0,79,6
2020-04-02,Estonia,EST,EE,1320884.0,34,1
2020-04-01,Estonia,EST,EE,1320884.0,30,1
2020-03-31,Estonia,EST,EE,1320884.0,36,0
2020-03-30,Estonia,EST,EE,1320884.0,39,2
2020-03-29,Estonia,EST,EE,1320884.0,65,0
2020-03-28,Estonia,EST,EE,1320884.0,37,0
2020-03-27,Estonia,EST,EE,1320884.0,134,0
2020-03-26,Estonia,EST,EE,1320884.0,35,1
2020-03-25,Estonia,EST,EE,1320884.0,17,0
2020-03-24,Estonia,EST,EE,1320884.0,26,0
2020-03-23,Estonia,EST,EE,1320884.0,20,0
2020-03-22,Estonia,EST,EE,1320884.0,23,0
2020-03-21,Estonia,EST,EE,1320884.0,16,0
2020-03-20,Estonia,EST,EE,1320884.0,9,0
2020-03-19,Estonia,EST,EE,1320884.0,33,0
2020-03-18,Estonia,EST,EE,1320884.0,20,0
2020-03-17,Estonia,EST,EE,1320884.0,34,0
2020-03-16,Estonia,EST,EE,1320884.0,56,0
2020-03-15,Estonia,EST,EE,1320884.0,36,0
2020-03-14,Estonia,EST,EE,1320884.0,52,0
2020-03-13,Estonia,EST,EE,1320884.0,11,0
2020-03-12,Estonia,EST,EE,1320884.0,3,0
2020-03-11,Estonia,EST,EE,1320884.0,3,0
2020-03-07,Estonia,EST,EE,1320884.0,5,0
2020-03-06,Estonia,EST,EE,1320884.0,3,0
2020-03-04,Estonia,EST,EE,1320884.0,1,0
2020-03-02,Estonia,EST,EE,1320884.0,0,0
2020-03-01,Estonia,EST,EE,1320884.0,0,0
2020-02-29,Estonia,EST,EE,1320884.0,0,0
2020-02-28,Estonia,EST,EE,1320884.0,1,0
2020-02-27,Estonia,EST,EE,1320884.0,0,0
2020-02-26,Estonia,EST,EE,1320884.0,0,0
2020-02-25,Estonia,EST,EE,1320884.0,0,0
2020-02-24,Estonia,EST,EE,1320884.0,0,0
2020-02-23,Estonia,EST,EE,1320884.0,0,0
2020-02-22,Estonia,EST,EE,1320884.0,0,0
2020-02-21,Estonia,EST,EE,1320884.0,0,0
2020-02-20,Estonia,EST,EE,1320884.0,0,0
2020-02-19,Estonia,EST,EE,1320884.0,0,0
2020-02-18,Estonia,EST,EE,1320884.0,0,0
2020-02-17,Estonia,EST,EE,1320884.0,0,0
2020-02-16,Estonia,EST,EE,1320884.0,0,0
2020-02-15,Estonia,EST,EE,1320884.0,0,0
2020-02-14,Estonia,EST,EE,1320884.0,0,0
2020-02-13,Estonia,EST,EE,1320884.0,0,0
2020-02-12,Estonia,EST,EE,1320884.0,0,0
2020-02-11,Estonia,EST,EE,1320884.0,0,0
2020-02-10,Estonia,EST,EE,1320884.0,0,0
2020-02-09,Estonia,EST,EE,1320884.0,0,0
2020-02-08,Estonia,EST,EE,1320884.0,0,0
2020-02-07,Estonia,EST,EE,1320884.0,0,0
2020-02-06,Estonia,EST,EE,1320884.0,0,0
2020-02-05,Estonia,EST,EE,1320884.0,0,0
2020-02-04,Estonia,EST,EE,1320884.0,0,0
2020-02-03,Estonia,EST,EE,1320884.0,0,0
2020-02-02,Estonia,EST,EE,1320884.0,0,0
2020-02-01,Estonia,EST,EE,1320884.0,0,0
2020-01-31,Estonia,EST,EE,1320884.0,0,0
2020-01-30,Estonia,EST,EE,1320884.0,0,0
2020-01-29,Estonia,EST,EE,1320884.0,0,0
2020-01-28,Estonia,EST,EE,1320884.0,0,0
2020-01-27,Estonia,EST,EE,1320884.0,0,0
2020-01-26,Estonia,EST,EE,1320884.0,0,0
2020-01-25,Estonia,EST,EE,1320884.0,0,0
2020-01-24,Estonia,EST,EE,1320884.0,0,0
2020-01-23,Estonia,EST,EE,1320884.0,0,0
2020-01-22,Estonia,EST,EE,1320884.0,0,0
2020-01-21,Estonia,EST,EE,1320884.0,0,0
2020-01-20,Estonia,EST,EE,1320884.0,0,0
2020-01-19,Estonia,EST,EE,1320884.0,0,0
2020-01-18,Estonia,EST,EE,1320884.0,0,0
2020-01-17,Estonia,EST,EE,1320884.0,0,0
2020-01-16,Estonia,EST,EE,1320884.0,0,0
2020-01-15,Estonia,EST,EE,1320884.0,0,0
2020-01-14,Estonia,EST,EE,1320884.0,0,0
2020-01-13,Estonia,EST,EE,1320884.0,0,0
2020-01-12,Estonia,EST,EE,1320884.0,0,0
2020-01-11,Estonia,EST,EE,1320884.0,0,0
2020-01-10,Estonia,EST,EE,1320884.0,0,0
2020-01-09,Estonia,EST,EE,1320884.0,0,0
2020-01-08,Estonia,EST,EE,1320884.0,0,0
2020-01-07,Estonia,EST,EE,1320884.0,0,0
2020-01-06,Estonia,EST,EE,1320884.0,0,0
2020-01-05,Estonia,EST,EE,1320884.0,0,0
2020-01-04,Estonia,EST,EE,1320884.0,0,0
2020-01-03,Estonia,EST,EE,1320884.0,0,0
2020-01-02,Estonia,EST,EE,1320884.0,0,0
2020-01-01,Estonia,EST,EE,1320884.0,0,0
2019-12-31,Estonia,EST,EE,1320884.0,0,0
2020-04-27,Eswatini,SWZ,SZ,1367000.0,19,0
2020-04-26,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-25,Eswatini,SWZ,SZ,1367000.0,8,0
2020-04-24,Eswatini,SWZ,SZ,1367000.0,1,0
2020-04-23,Eswatini,SWZ,SZ,1367000.0,7,0
2020-04-22,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-21,Eswatini,SWZ,SZ,1367000.0,2,0
2020-04-20,Eswatini,SWZ,SZ,1367000.0,3,0
2020-04-19,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-18,Eswatini,SWZ,SZ,1367000.0,3,1
2020-04-17,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-16,Eswatini,SWZ,SZ,1367000.0,1,0
2020-04-15,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-14,Eswatini,SWZ,SZ,1367000.0,1,0
2020-04-13,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-12,Eswatini,SWZ,SZ,1367000.0,2,0
2020-04-11,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-10,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-09,Eswatini,SWZ,SZ,1367000.0,2,0
2020-04-08,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-07,Eswatini,SWZ,SZ,1367000.0,1,0
2020-04-06,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-05,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-04,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-03,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-02,Eswatini,SWZ,SZ,1367000.0,0,0
2020-04-01,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-31,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-30,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-29,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-28,Eswatini,SWZ,SZ,1367000.0,3,0
2020-03-27,Eswatini,SWZ,SZ,1367000.0,2,0
2020-03-26,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-25,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-24,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-23,Eswatini,SWZ,SZ,1367000.0,3,0
2020-03-22,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-21,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-20,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-19,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-18,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-17,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-16,Eswatini,SWZ,SZ,1367000.0,0,0
2020-03-15,Eswatini,SWZ,SZ,1367000.0,1,0
2020-04-27,Ethiopia,ETH,ET,109224559.0,1,0
2020-04-26,Ethiopia,ETH,ET,109224559.0,5,0
2020-04-25,Ethiopia,ETH,ET,109224559.0,1,0
2020-04-24,Ethiopia,ETH,ET,109224559.0,0,0
2020-04-23,Ethiopia,ETH,ET,109224559.0,2,0
2020-04-22,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-21,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-20,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-19,Ethiopia,ETH,ET,109224559.0,9,0
2020-04-18,Ethiopia,ETH,ET,109224559.0,4,0
2020-04-17,Ethiopia,ETH,ET,109224559.0,7,0
2020-04-16,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-15,Ethiopia,ETH,ET,109224559.0,8,0
2020-04-14,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-13,Ethiopia,ETH,ET,109224559.0,2,0
2020-04-12,Ethiopia,ETH,ET,109224559.0,4,1
2020-04-11,Ethiopia,ETH,ET,109224559.0,9,0
2020-04-10,Ethiopia,ETH,ET,109224559.0,1,0
2020-04-09,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-08,Ethiopia,ETH,ET,109224559.0,8,0
2020-04-07,Ethiopia,ETH,ET,109224559.0,1,0
2020-04-06,Ethiopia,ETH,ET,109224559.0,5,2
2020-04-05,Ethiopia,ETH,ET,109224559.0,3,0
2020-04-04,Ethiopia,ETH,ET,109224559.0,6,0
2020-04-03,Ethiopia,ETH,ET,109224559.0,0,0
2020-04-02,Ethiopia,ETH,ET,109224559.0,4,0
2020-04-01,Ethiopia,ETH,ET,109224559.0,2,0
2020-03-31,Ethiopia,ETH,ET,109224559.0,7,0
2020-03-30,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-29,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-28,Ethiopia,ETH,ET,109224559.0,4,0
2020-03-27,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-26,Ethiopia,ETH,ET,109224559.0,1,0
2020-03-25,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-24,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-23,Ethiopia,ETH,ET,109224559.0,2,0
2020-03-22,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-21,Ethiopia,ETH,ET,109224559.0,2,0
2020-03-20,Ethiopia,ETH,ET,109224559.0,1,0
2020-03-19,Ethiopia,ETH,ET,109224559.0,1,0
2020-03-18,Ethiopia,ETH,ET,109224559.0,0,0
2020-03-17,Ethiopia,ETH,ET,109224559.0,1,0
